geneid	length	log10_length	num_peaks	peak
2192	176166	5.24592209342216	5	1
2321	328658	5.51674420808625	5	1
2335	379556	5.57927586111889	5	1
2693	195003	5.29004129276469	5	1
2752	169670	5.22960505984138	5	1
2823	668543	5.82512934587196	5	1
2849	368869	5.56687215835869	5	1
2889	333206	5.52271281309318	5	1
2898	1951984	6.29047625352525	5	1
2932	384536	5.58493700439616	5	1
3211	57399	4.75890432622611	5	1
3321	121364	5.08408988179729	5	1
3354	708186	5.85014733701847	5	1
3400	912537	5.96025048252036	5	1
3488	180630	5.25678988192681	5	1
3572	153477	5.18604330149722	5	1
3624	610246	5.78550494141389	5	1
3670	1060479	6.0255020728767	5	1
3747	391064	5.59224783814349	5	1
3799	209170	5.32049939640587	5	1
3856	89246	4.95058876016958	5	1
3899	483663	5.6845428653284	5	1
3955	69447	4.84165348964762	5	1
3987	195380	5.29088010526716	5	1
3990	252412	5.40210999799642	5	1
4288	710043	5.85128465026449	5	1
4299	200042	5.30112118793033	5	1
4300	434749	5.63823859172137	5	1
4644	230946	5.36351044463855	5	1
4661	125479	5.09857104894655	5	1
4774	990474	5.99584307976883	5	1
4782	124393	5.09479594187483	5	1
4810	551068	5.74120519268593	5	1
4915	679134	5.83195547342472	5	1
5025	63833	4.80504525572276	5	1
5027	85440	4.93166123968448	5	1
5151	317085	5.50117569780977	5	1
5157	142102	5.15260019040355	5	1
5205	211220	5.32473503828602	5	1
5256	226799	5.35564113533798	5	1
5307	184688	5.2664386783147	5	1
5339	74601	4.8727446490755	5	1
5462	461958	5.66460249244487	5	1
5468	158911	5.20115396060545	5	1
5550	453167	5.65625827665536	5	1
5569	870441	5.93973933921807	5	1
5617	214282	5.33098569120516	5	1
5687	140709	5.14832187657712	5	1
5747	364936	5.56221670751419	5	1
5768	72384	4.85964257890934	5	1
5836	129862	5.11348208714197	5	1
5909	101303	5.00562230680306	5	1
5937	495713	5.69523030836296	5	1
6000	697956	5.84382804503073	5	1
6002	156572	5.19471409914756	5	1
6122	53391	4.72746805516049	5	1
6422	296367	5.47182984399089	5	1
6461	244175	5.38770119639082	5	1
6483	73060	4.8636796678759	5	1
6492	444050	5.6474318743973	5	1
6506	193587	5.28687618965715	5	1
6611	108788	5.03658099259374	5	1
6711	295135	5.47002071544889	5	1
6856	142013	5.15232810191717	5	1
6897	551589	5.74161559672257	5	1
7042	425551	5.62895161539899	5	1
7058	609440	5.78493095531687	5	1
7113	130829	5.11670402184756	5	1
7168	184517	5.26603638494535	5	1
7225	392599	5.59394918906166	5	1
7329	40980	4.61257195406518	5	1
7357	190166	5.27913287152715	5	1
7358	62456	4.79557416635663	5	1
7365	252171	5.40169514066632	5	1
7464	80237	4.90437468237774	5	1
7494	57375	4.75872269854532	5	1
7516	161434	5.2079950078168	5	1
7518	647769	5.81142016032886	5	1
7534	242850	5.38533810780905	5	1
7957	793849	5.89973790204511	5	1
8030	299159	5.4759020728359	5	1
8170	745008	5.87216093628816	5	1
8291	371343	5.56977524166207	5	1
8321	585132	5.76725384968036	5	1
8324	191904	5.28308402715769	5	1
8419	96935	4.98648061463976	5	1
8500	147973	5.17018247876835	5	1
8522	353365	5.5482235314197	5	1
8645	99685	4.99862981320304	5	1
8714	76259	4.88229110598185	5	1
8835	105878	5.02480572902932	5	1
8853	209750	5.32170196950074	5	1
9014	160342	5.20504729639712	5	1
9154	82646	4.91722183891211	5	1
9167	100008	5.00003474216888	5	1
9308	660530	5.81989254721713	5	1
9429	188232	5.2746934567217	5	1
9547	149362	5.17424012030758	5	1
9585	624112	5.79526253297935	5	1
9607	252391	5.40207386435963	5	1
9628	774480	5.88901020711551	5	1
9659	246177	5.39124747491663	5	1
9745	772810	5.88807273312369	5	1
9804	289748	5.46202044690669	5	1
9806	119709	5.07812680289933	5	1
9886	379172	5.57883625932407	5	1
9914	150480	5.17747878254232	5	1
9949	258587	5.41260668771306	5	1
10010	418968	5.62218085362468	5	1
10015	960615	5.98254936386277	5	1
10040	579439	5.76300772268476	5	1
10124	698237	5.84400285861461	5	1
10150	282293	5.4507001091102	5	1
10253	2189154	6.34027631387388	5	1
10268	240971	5.3819647799284	5	1
10395	962138	5.98323736760976	5	1
10447	271768	5.43419831832149	5	1
10468	225568	5.35327748888778	5	1
10486	158792	5.20082861872475	5	1
10529	705368	5.8484157534054	5	1
10568	177950	5.25029799233987	5	1
10690	472144	5.67407447504845	5	1
10808	133830	5.12655347796128	5	1
10814	180985	5.25764258212235	5	1
10873	202853	5.30718143488388	5	1
10913	461167	5.66385822266719	5	1
11009	28247	4.45097232993846	5	1
11105	182229	5.26061749194418	5	1
11130	1319995	6.12057228614788	5	1
22882	700508	5.84541309941625	5	1
22943	362417	5.5592085610606	5	1
22996	109622	5.03989772129977	5	1
23043	512677	5.70984383431744	5	1
23081	595430	5.77483071224929	5	1
23233	369773	5.56793519676609	5	1
23236	816257	5.91182691869151	5	1
23241	85220	4.93054152986443	5	1
23266	2804859	6.44791103419786	5	1
23268	189049	5.27657438444581	5	1
23303	189380	5.27733411221598	5	1
23314	889660	5.9492240646946	5	1
23429	531619	5.72560049418134	5	1
23498	231171	5.36393335167789	5	1
23499	324946	5.51181119528487	5	1
23505	293708	5.46791577596964	5	1
25819	775999	5.88986116159999	5	1
25897	204060	5.30975788231637	5	1
25913	1173346	6.0694260971395	5	1
25925	815009	5.91116240460348	5	1
25945	1102326	6.04231005101642	5	1
25987	69540	4.84223468634724	5	1
26960	1128549	6.05252042027477	5	1
26986	151066	5.1791667298987	5	1
27087	697466	5.84352304151942	5	1
29123	249118	5.39640510858126	5	1
29935	1862804	6.27016716182246	5	1
29968	653955	5.81554786464831	5	1
50805	475130	5.67681245290526	5	1
51068	140258	5.14692764181247	5	1
51305	729534	5.8630455370359	5	1
51421	126918	5.10352321978035	5	1
51454	756878	5.87902588188216	5	1
51455	348903	5.54270470369243	5	1
51582	234699	5.37051123917078	5	1
53828	64955	4.81261258710776	5	1
54014	124897	5.09655200683616	5	1
54838	76541	4.88389413193662	5	1
54843	106089	5.02567035574903	5	1
55075	408294	5.61097299788519	5	1
55100	443667	5.64705712704676	5	1
55105	308726	5.48957320603228	5	1
55164	220804	5.34400693663955	5	1
55313	474117	5.67588552771682	5	1
55315	50136	4.70014968169192	5	1
55320	738377	5.86827816021632	5	1
55356	135313	5.1313395228138	5	1
55638	273176	5.43644254154898	5	1
55691	725694	5.86075353237235	5	1
55764	68342	4.83468768409479	5	1
55832	499625	5.69864416126816	5	1
55844	339728	5.53113134240833	5	1
56062	1016337	6.00703773646457	5	1
56899	918065	5.96287343081123	5	1
56923	782387	5.89342162568142	5	1
56934	1487227	6.17237726127472	5	1
56944	67938	4.83211275769814	5	1
57154	130067	5.11416712334223	5	1
57167	168557	5.22674679303763	5	1
57210	88874	4.94877472713388	5	1
57451	2807303	6.4482892897724	5	1
57458	289108	5.46106010933854	5	1
57497	330382	5.51901637789283	5	1
57504	172060	5.23567991856469	5	1
57522	290601	5.46329710443459	5	1
57633	561798	5.74958018878064	5	1
63027	326517	5.51390579759882	5	1
64002	1730943	6.23828276678178	5	1
64123	1328183	6.12325791721178	5	1
64778	365768	5.56320570761572	5	1
64863	590388	5.77113752160166	5	1
64919	384637	5.58505105869324	5	1
79778	168170	5.22574852418186	5	1
79827	231840	5.3651883681271	5	1
79885	115513	5.06263086310745	5	1
79888	102870	5.01228873983461	5	1
79956	89031	4.94954125141773	5	1
79991	56459	4.75173318166907	5	1
80144	553785	5.74334118812777	5	1
80146	208640	5.31939757405183	5	1
80267	240513	5.3811385554528	5	1
80274	240022	5.38025105021459	5	1
80731	955694	5.980318859447	5	1
80781	153184	5.18521340580185	5	1
80824	170196	5.2309493489428	5	1
81567	169273	5.22858769120912	5	1
81671	157453	5.19715093979653	5	1
81848	256291	5.40873335562254	5	1
84056	261816	5.41799618346524	5	1
84084	856659	5.93280798191211	5	1
84247	128243	5.10803366895468	5	1
84811	641748	5.80736452387201	5	1
84898	1254157	6.0983519064833	5	1
84908	129949	5.113772941812	5	1
85004	176623	5.24704725712763	5	1
85019	201848	5.30502445058425	5	1
85415	73141	4.86416089381325	5	1
89766	127002	5.10381056018528	5	1
89853	438933	5.64239823333789	5	1
91039	60655	4.78286660706419	5	1
92291	373107	5.5718333970785	5	1
92747	78373	4.89416647122255	5	1
112399	623665	5.79495137218424	5	1
112840	92570	4.96647026372928	5	1
116028	217619	5.33769681030431	5	1
116984	2891798	6.46116795302454	5	1
123624	951290	5.97831293144911	5	1
128602	267382	5.42713216745926	5	1
136259	209760	5.32172267434601	5	1
140432	189453	5.27750148674551	5	1
140767	817926	5.91271401364025	5	1
151126	497011	5.69636600077847	5	1
153396	630159	5.79945014327942	5	1
153478	155998	5.1931190304408	5	1
154043	188304	5.27485954550512	5	1
166336	331492	5.52047305190285	5	1
170506	472609	5.67450198774307	5	1
200162	484687	5.68546137147853	5	1
200407	194666	5.28929010508032	5	1
201501	488034	5.68845007917078	5	1
203245	44034	4.64378813808327	5	1
221472	99930	4.99969588741084	5	1
221935	1262870	6.10135864652646	5	1
223117	1296960	6.1129265820616	5	1
255025	1375677	6.13851647635266	5	1
256536	932285	5.96954869669576	5	1
259230	246161	5.39121924751304	5	1
266722	470433	5.67249777908683	5	1
283349	159710	5.20333210968171	5	1
283358	177083	5.24817687084244	5	1
283383	221844	5.34604768726881	5	1
283551	111603	5.04767586902749	5	1
283867	728546	5.86245697809018	5	1
283927	176734	5.24732010690322	5	1
284379	38373	4.58402575365531	5	1
285194	1294648	6.11215170475876	5	1
285489	59991	4.77808610132506	5	1
285643	407214	5.60982270061119	5	1
285954	453575	5.65664910924186	5	1
317762	81869	4.91311948567313	5	1
338588	446394	5.64971834859887	5	1
338596	194049	5.28791140901574	5	1
341359	562717	5.75029003563501	5	1
342977	48714	4.68765379178906	5	1
345757	988373	5.9949208729996	5	1
353219	76373	4.88293985041478	5	1
387486	1297330	6.11305046101067	5	1
387694	763059	5.88255811906078	5	1
388011	957132	5.98097183633316	5	1
388121	110610	5.04379439232578	5	1
388551	53200	4.72591163229505	5	1
389015	100071	5.00030823967001	5	1
389072	278979	5.44557151321134	5	1
389432	508816	5.70656075948481	5	1
389523	86823	4.93863478796359	5	1
389898	712292	5.85265806665909	5	1
404770	537178	5.73011821793143	5	1
442117	1539265	6.18731339444509	5	1
442720	1103211	6.04265858349365	5	1
445571	291112	5.46406010796842	5	1
594842	414660	5.61769214335261	5	1
728411	1077075	6.03224594559331	5	1
732253	326449	5.51381534258316	5	1
100131551	103769	5.01606763154973	5	1
100133669	50320	4.70174063243721	5	1
48	1891714	6.27685547793755	4	1
102	169598	5.22942072649331	4	1
132	524791	5.71998637841819	4	1
140	72899	4.86272157087681	4	1
152	211571	5.32545613877382	4	1
284	743795	5.87145325458264	4	1
301	775033	5.88932019465184	4	1
412	695351	5.84220408355835	4	1
476	167270	5.22341805690529	4	1
488	170669	5.23215464383545	4	1
489	67459	4.82903989899815	4	1
563	48031	4.6815216286952	4	1
624	108447	5.03521754250543	4	1
652	623500	5.79483645781456	4	1
775	707384	5.8496552324786	4	1
799	223474	5.34922700257594	4	1
824	112721	5.05200483294512	4	1
832	174989	5.24301074931801	4	1
857	192949	5.28544253208799	4	1
933	33989	4.53133838727001	4	1
944	153313	5.18557898191825	4	1
957	40771	4.61035136362669	4	1
987	728582	5.86247843756574	4	1
988	492786	5.69265836106969	4	1
1006	3213887	6.50703060293785	4	1
1118	84142	4.92501283069786	4	1
1303	782693	5.89359144973279	4	1
1326	130076	5.11419717335579	4	1
1374	89377	4.95122577317832	4	1
1385	229062	5.35995304833769	4	1
1441	291432	5.46453723672843	4	1
1793	391005	5.59218231099823	4	1
1859	350799	5.5450583466806	4	1
1960	129379	5.11186379005566	4	1
2009	160744	5.20613477123531	4	1
2011	74396	4.8715495857525	4	1
2042	2723610	6.43514492006382	4	1
2069	247937	5.39434134200291	4	1
2114	205326	5.31244394665057	4	1
2219	97215	4.98773328050883	4	1
2248	167117	5.22302063080698	4	1
2444	879228	5.94410151022965	4	1
2649	134867	5.12990569710599	4	1
2762	512308	5.70953113770091	4	1
2820	500194	5.69913847791324	4	1
2847	91396	4.96092718899487	4	1
2894	1038625	6.0164587719769	4	1
2900	393640	5.59509922313487	4	1
2908	537098	5.73005353518954	4	1
2909	84447	4.92658422576507	4	1
2914	257812	5.41130312796112	4	1
2957	229595	5.36096242599051	4	1
2970	244279	5.38788613346493	4	1
2990	60502	4.78176973125755	4	1
3026	339385	5.5306926436352	4	1
3098	100398	5.00172506143833	4	1
3128	41964	4.62287687835687	4	1
3188	71255	4.85281534441698	4	1
3229	120603	5.08135811101509	4	1
3363	567164	5.75370865677034	4	1
3479	360856	5.55733393076509	4	1
3486	825804	5.91687698216392	4	1
3592	265845	5.42462849653724	4	1
3707	231234	5.36405169188844	4	1
3728	39523	4.59684990236287	4	1
3831	103859	5.01644413670143	4	1
3855	41336	4.61632844853761	4	1
3909	256653	5.40934634506602	4	1
4010	149533	5.17473704641546	4	1
4041	94357	4.97477412441197	4	1
4144	64326	4.80838654639589	4	1
4153	1243505	6.09464753586092	4	1
4155	272855	5.43593191653043	4	1
4249	440463	5.6439094324513	4	1
4281	706506	5.84911585444477	4	1
4286	848029	5.92841070405462	4	1
4295	137056	5.13689805271648	4	1
4325	941838	5.9739762087839	4	1
4326	96645	4.98517939040203	4	1
4330	628009	5.7979658676581	4	1
4681	113560	5.05522538385382	4	1
4697	669807	5.82594968194002	4	1
4703	298317	5.47467800292902	4	1
4773	347136	5.54049965484289	4	1
4842	440523	5.64396858814493	4	1
4885	218622	5.33969386300184	4	1
4916	556112	5.74516226655245	4	1
4942	148601	5.17202173198863	4	1
4986	562857	5.75039807158428	4	1
5029	61290	4.78738962135211	4	1
5074	372415	5.57102716502153	4	1
5158	100763	5.00330108919577	4	1
5174	36614	4.56364717720256	4	1
5228	39825	4.60015578447317	4	1
5272	62604	4.79660208277	4	1
5314	701443	5.84599238556931	4	1
5315	48429	4.68510550148582	4	1
5318	341939	5.53394863726589	4	1
5334	781478	5.89291675636277	4	1
5337	357658	5.55346794367375	4	1
5349	13729	4.13763890502276	4	1
5449	377655	5.57709523895516	4	1
5530	450933	5.65411201883614	4	1
5575	177754	5.24981938244474	4	1
5613	1402563	6.14692237790528	4	1
5629	604462	5.78136900377571	4	1
5651	1279137	6.10691706141194	4	1
5789	3386178	6.52970978377467	4	1
5818	349226	5.54310656961596	4	1
6315	1439078	6.15808433393072	4	1
6385	27264	4.43558957308661	4	1
6400	2051368	6.31204357652302	4	1
6428	65605	4.81693693982779	4	1
6452	60384	4.78092187848484	4	1
6484	374328	5.57325231386485	4	1
6498	64576	4.8100711402208	4	1
6513	149315	5.17410343860247	4	1
6546	1175435	6.07019861821483	4	1
6549	131787	5.11987257181551	4	1
6561	268623	5.42914319502459	4	1
6584	65585	4.81680452287977	4	1
6658	372122	5.57068534644229	4	1
6718	236774	5.37433401107254	4	1
6720	54279	4.73463183791028	4	1
6867	195653	5.29148651144169	4	1
6907	476328	5.67790611140468	4	1
6936	942601	5.97432789616439	4	1
7037	110608	5.04378653953836	4	1
7052	91825	4.96296093701733	4	1
7054	56683	4.7534528276193	4	1
7082	277401	5.44310802232378	4	1
7100	222017	5.34638622996201	4	1
7112	549866	5.74025686667426	4	1
7145	233678	5.36861782694786	4	1
7162	392807	5.59417921850973	4	1
7204	467197	5.66950004538938	4	1
7247	1144179	6.05849397256108	4	1
7296	198496	5.29775175948487	4	1
7328	205510	5.31283295924934	4	1
7405	301075	5.47867469502518	4	1
7422	160157	5.2045459251724	4	1
7450	126736	5.10289999594575	4	1
7456	181211	5.25818455699588	4	1
7543	234169	5.36952940132539	4	1
7547	868429	5.93873431769542	4	1
7852	503572	5.70206157412931	4	1
7903	880564	5.94476092627348	4	1
8000	28608	4.45648749711582	4	1
8013	344606	5.5373228347609	4	1
8165	111237	5.04624926766952	4	1
8456	45941	4.66220044427118	4	1
8470	416663	5.61978493648014	4	1
8502	275403	5.43996866677185	4	1
8526	40414	4.60653183712801	4	1
8535	76882	4.88582467249694	4	1
8553	163622	5.21384169686735	4	1
8609	295645	5.47077053853292	4	1
8622	202224	5.30583269650243	4	1
8644	133164	5.12438683208268	4	1
8654	373115	5.57184270893437	4	1
8667	553971	5.74348703030672	4	1
8671	518102	5.71441526877291	4	1
8688	21875	4.33994806169435	4	1
8801	559198	5.74756560946417	4	1
8838	107068	5.02965969025283	4	1
8839	47259	4.67448452772638	4	1
8870	70119	4.84583571378829	4	1
8911	194164	5.28816871037803	4	1
8986	101137	5.00491006712558	4	1
9027	90782	4.95799974636669	4	1
9121	32004	4.5052042617375	4	1
9184	259116	5.41349423080586	4	1
9189	875630	5.94232063253416	4	1
9229	908763	5.95845063656353	4	1
9261	68479	4.83555740970571	4	1
9365	268846	5.42950357925148	4	1
9455	88510	4.94699234074837	4	1
9472	430981	5.63445812450634	4	1
9564	123021	5.0899792529488	4	1
9592	53978	4.73221678898198	4	1
9645	203182	5.30788523093997	4	1
9658	607952	5.78386929151279	4	1
9686	363078	5.55999993448694	4	1
9705	429129	5.6325878646012	4	1
9741	105346	5.02261805004466	4	1
9755	41666	4.61978180952109	4	1
9779	1028638	6.0122625640114	4	1
9922	266342	5.42543965660035	4	1
9957	1324324	6.12199424960367	4	1
10090	396756	5.59852350315767	4	1
10095	49470	4.69434191036418	4	1
10129	347741	5.5412558986902	4	1
10200	295859	5.47108478500693	4	1
10217	313976	5.49689645232188	4	1
10252	426958	5.630385155434	4	1
10371	696464	5.84289867279815	4	1
10397	207338	5.3166789049781	4	1
10424	305091	5.48442939640679	4	1
10426	135343	5.13143579878411	4	1
10455	310351	5.49185314908917	4	1
10498	60389	4.78095783805214	4	1
10509	84128	4.92494056442627	4	1
10560	62930	4.79885773174749	4	1
10564	109208	5.0382544536489	4	1
10611	273805	5.4374413745963	4	1
10655	519567	5.71564155931202	4	1
10718	2210428	6.34447637325141	4	1
10753	70722	4.84955453391511	4	1
10768	70203	4.84635567132649	4	1
10788	419175	5.62239537300761	4	1
10809	36937	4.56746161941083	4	1
10818	112837	5.05245153103911	4	1
10954	86660	4.93781868469836	4	1
11059	158179	5.19914882562502	4	1
11078	100383	5.0016601706644	4	1
11103	275521	5.44015470604277	4	1
11138	171016	5.23303674423218	4	1
11157	291779	5.46505403151798	4	1
11163	256784	5.4095679597076	4	1
11221	608231	5.78406855126658	4	1
11320	179164	5.25325074990201	4	1
22856	121015	5.08283920513856	4	1
22877	146731	5.16652187735149	4	1
22918	150535	5.17763748690437	4	1
22921	118667	5.07432996317982	4	1
22981	171432	5.23409189183615	4	1
23035	81484	4.91107234010339	4	1
23037	548298	5.73901666173147	4	1
23040	952624	5.97892151874209	4	1
23047	269779	5.43100814052093	4	1
23092	352333	5.54695332171294	4	1
23108	207958	5.31797563202976	4	1
23114	270761	5.43258610940542	4	1
23171	128465	5.108784821229	4	1
23180	185215	5.26767615596055	4	1
23189	370266	5.56851383440884	4	1
23196	108229	5.03434364572867	4	1
23224	447837	5.65111997185134	4	1
23242	1261522	6.10089482869053	4	1
23245	875039	5.94202740971642	4	1
23250	236670	5.37414321078003	4	1
23274	244367	5.38804255719426	4	1
23299	69672	4.84305827754328	4	1
23308	64302	4.80822448109616	4	1
23309	102787	5.01193819067795	4	1
23358	770018	5.88650087739236	4	1
23367	193049	5.28566755630658	4	1
23368	145583	5.16311066455642	4	1
23369	146758	5.16660178461238	4	1
23495	127024	5.10388578460031	4	1
23528	228234	5.35838034171447	4	1
23555	78223	4.89333446795032	4	1
23562	212218	5.32678221730867	4	1
23613	314791	5.4980223072124	4	1
23670	267483	5.42729618545705	4	1
25803	90987	4.95897934582025	4	1
25849	349878	5.54391663531233	4	1
25861	134563	5.12892566089232	4	1
25992	138446	5.14128041256969	4	1
26034	282144	5.45047081911218	4	1
26153	247003	5.3927022280594	4	1
26154	304300	5.48330195235817	4	1
26207	175669	5.24469512907198	4	1
26286	112880	5.05261700074629	4	1
26298	201712	5.30473173548971	4	1
26499	77493	4.88926247413631	4	1
26578	401263	5.60342911578504	4	1
27092	83678	4.92261129151192	4	1
27131	138008	5.13990426216322	4	1
27290	48404	4.68488125226729	4	1
27295	92604	4.96662974629758	4	1
