peak_id	chrom	peak_start	peak_end	peak_midpoint	geneid	gene_symbol	gene_locus_start	gene_locus_end	nearest_tss	dist_to_tss	nearest_tss_gene	nearest_tss_gene_strand
392	chr20	49440422	49441422	49440922	55653	BCAS4	49379774	49479497	49411466	29455	55653	+
509	chr20	50631462	50632462	50631962	55734	ZFP64	50570537	50765274	50722023	90060	55734	-
426	chr20	50651748	50652748	50652248	55734	ZFP64	50570537	50765274	50722023	69774	55734	-
343	chr20	50600768	50601768	50601268	55734	ZFP64	50570537	50765274	50722023	120754	55734	-
317	chr20	61906975	61907975	61907475	55738	ARFGAP1	61895029	61910065	61904164	3310	55738	+
471	chr20	53072724	53073724	53073224	55816	DOK5	52958380	53092261	53092265	-19040	55816	+
255	chr20	21098469	21099469	21098969	55857	PLK1S1	20899946	21124567	21106623	-7653	55857	+
356	chr20	21115150	21116150	21115650	55857	PLK1S1	20899946	21124567	21106623	9026	55857	+
466	chr20	21065237	21066237	21065737	55857	PLK1S1	20899946	21124567	21106623	-40885	55857	+
442	chr20	33502654	33503654	33503154	55902	ACSS2	33463547	33503964	33534532	31377	2937	-
188	chr20	46429758	46430758	46430258	55959	SULF2	46415085	46702007	46415360	-14897	55959	-
150	chr20	46618295	46619295	46618795	55959	SULF2	46415085	46702007	46415360	-203434	55959	-
324	chr20	46611327	46612327	46611827	55959	SULF2	46415085	46702007	46415360	-196466	55959	-
234	chr20	46540551	46541551	46541051	55959	SULF2	46415085	46702007	46415360	-125690	55959	-
32	chr20	35215348	35216348	35215848	55969	C20orf24	35202483	35218561	35202956	12891	60436	+
408	chr20	35213560	35214560	35214060	55969	C20orf24	35202483	35218561	35202956	11103	60436	+
510	chr20	7968804	7969804	7969304	56255	TMX4	7960744	8056844	8000393	31088	56255	-
488	chr20	8053476	8054476	8053976	56255	TMX4	7960744	8056844	8095099	-41122	23236	+
454	chr20	36339105	36340105	36339605	56259	CTNNBL1	36264676	36375649	36322433	17171	56259	+
545	chr20	36364307	36365307	36364807	56259	CTNNBL1	36264676	36375649	36373046	-8238	56259	+
346	chr20	36369624	36370624	36370124	56259	CTNNBL1	36264676	36375649	36373046	-2921	56259	+
349	chr20	5632383	5633383	5632883	56261	GPCPD1	5579179	5661357	5591672	-41210	56261	-
447	chr20	5615397	5616397	5615897	56261	GPCPD1	5579179	5661357	5591672	-24224	56261	-
417	chr20	56323862	56324862	56324362	56937	PMEPA1	56286084	56506262	56286592	-37769	56937	-
164	chr20	56367038	56368038	56367538	56937	PMEPA1	56286084	56506262	56286592	-80945	56937	-
189	chr20	56279815	56280815	56280315	56937	PMEPA1	56240333	56285328	56285031	4715	56937	-
68	chr20	56267696	56268696	56268196	56937	PMEPA1	56240333	56285328	56265680	-2515	56937	-
243	chr20	56272695	56273695	56273195	56937	PMEPA1	56240333	56285328	56265680	-7514	56937	-
438	chr20	56369628	56370628	56370128	56937	PMEPA1	56286084	56506262	56286592	-83535	56937	-
267	chr20	56261923	56262923	56262423	56937	PMEPA1	56240333	56285328	56265680	3256	56937	-
142	chr20	42810343	42811343	42810843	57158	JPH2	42709113	42827825	42816218	5374	57158	-
499	chr20	50419428	50420428	50419928	57167	SALL4	50401979	50570536	50419048	-879	57167	-
336	chr20	50449552	50450552	50450052	57167	SALL4	50401979	50570536	50419048	-31003	57167	-
299	chr20	50539827	50540827	50540327	57167	SALL4	50401979	50570536	50419048	-121278	57167	-
157	chr20	50534131	50535131	50534631	57167	SALL4	50401979	50570536	50419048	-115582	57167	-
333	chr20	50519775	50520775	50520275	57167	SALL4	50401979	50570536	50419048	-101226	57167	-
274	chr20	20739522	20740522	20740022	57186	RALGAPA2	20654765	20899945	20693266	-46755	57186	-
328	chr20	20751197	20752197	20751697	57186	RALGAPA2	20654765	20899945	20693266	-58430	57186	-
236	chr20	20752920	20753920	20753420	57186	RALGAPA2	20654765	20899945	20693266	-60153	57186	-
384	chr20	18083842	18084842	18084342	57325	CSRP2BP	18078525	18122134	18118498	-34155	100303755	+
504	chr20	48220664	48221664	48221164	5740	PTGIS	48142600	48257564	48184707	-36456	5740	-
197	chr20	48160102	48161102	48160602	5740	PTGIS	48142600	48257564	48184707	24104	5740	-
531	chr20	48199836	48200836	48200336	5740	PTGIS	48142600	48257564	48184707	-15628	5740	-
364	chr20	19028068	19029068	19028568	57419	SLC24A3	18993830	19531749	19193289	-164720	57419	+
221	chr20	19467857	19468857	19468357	57419	SLC24A3	18993830	19531749	19265240	-203116	100130264	-
199	chr20	19075295	19076295	19075795	57419	SLC24A3	18993830	19531749	19193289	-117493	57419	+
50	chr20	19263811	19264811	19264311	57419	SLC24A3	18993830	19531749	19265240	928	100130264	-
143	chr20	19296780	19297780	19297280	57419	SLC24A3	18993830	19531749	19265240	-32039	100130264	-
25	chr20	19113599	19114599	19114099	57419	SLC24A3	18993830	19531749	19193289	-79189	57419	+
89	chr20	19271263	19272263	19271763	57419	SLC24A3	18993830	19531749	19265240	-6522	100130264	-
35	chr20	19110514	19111514	19111014	57419	SLC24A3	18993830	19531749	19193289	-82274	57419	+
138	chr20	19224886	19225886	19225386	57419	SLC24A3	18993830	19531749	19193289	32096	57419	+
275	chr20	47213671	47214671	47214171	57580	PREX1	47130887	47358769	47273118	58946	57580	-
222	chr20	47424479	47425479	47424979	57580	PREX1	47358770	47491347	47444420	19440	57580	-
155	chr20	47155121	47156121	47155621	57580	PREX1	47130887	47358769	47273118	117496	57580	-
278	chr20	47486655	47487655	47487155	57580	PREX1	47358770	47491347	47444420	-42734	57580	-
480	chr20	47194367	47195367	47194867	57580	PREX1	47130887	47358769	47273118	78250	57580	-
541	chr20	47296985	47297985	47297485	57580	PREX1	47130887	47358769	47273118	-24366	57580	-
6	chr20	47480984	47481984	47481484	57580	PREX1	47358770	47491347	47444420	-37063	57580	-
18	chr20	47314375	47315375	47314875	57580	PREX1	47130887	47358769	47273118	-41756	57580	-
144	chr20	47321539	47322539	47322039	57580	PREX1	47130887	47358769	47273118	-48920	57580	-
493	chr20	47232861	47233861	47233361	57580	PREX1	47130887	47358769	47273118	39756	57580	-
8	chr20	47188422	47189422	47188922	57580	PREX1	47130887	47358769	47273118	84195	57580	-
338	chr20	47302768	47303768	47303268	57580	PREX1	47130887	47358769	47273118	-30149	57580	-
455	chr20	47237810	47238810	47238310	57580	PREX1	47130887	47358769	47273118	34807	57580	-
292	chr20	47273674	47274674	47274174	57580	PREX1	47130887	47358769	47273118	-1055	57580	-
312	chr20	47279990	47280990	47280490	57580	PREX1	47130887	47358769	47273118	-7371	57580	-
288	chr20	47477190	47478190	47477690	57580	PREX1	47358770	47491347	47444420	-33269	57580	-
265	chr20	47420857	47421857	47421357	57580	PREX1	47358770	47491347	47444420	23062	57580	-
80	chr20	2678574	2680409	2679491	57593	EBF4	2659184	2727403	2673523	5967	57593	+
177	chr20	49081348	49082348	49081848	5770	PTPN1	48967134	49190158	49126890	-45041	5770	+
100	chr20	49087279	49088279	49087779	5770	PTPN1	48967134	49190158	49126890	-39110	5770	+
33	chr20	49067330	49068330	49067830	5770	PTPN1	48967134	49190158	49126890	-59059	5770	+
72	chr20	49011455	49012455	49011955	5770	PTPN1	48967134	49190158	48909256	102698	284751	+
17	chr20	49030994	49031994	49031494	5770	PTPN1	48967134	49190158	49126890	-95395	5770	+
245	chr20	49015262	49016262	49015762	5770	PTPN1	48967134	49190158	48909256	106505	284751	+
409	chr20	49050771	49051771	49051271	5770	PTPN1	48967134	49190158	49126890	-75618	5770	+
431	chr20	48976249	48977249	48976749	5770	PTPN1	48967134	49190158	48909256	67492	284751	+
423	chr20	49157103	49158103	49157603	5770	PTPN1	48967134	49190158	49126890	30712	5770	+
43	chr20	49056888	49057888	49057388	5770	PTPN1	48967134	49190158	49126890	-69501	5770	+
134	chr20	49182582	49183582	49183082	5770	PTPN1	48967134	49190158	49202322	-19239	693230	+
351	chr20	49020184	49021184	49020684	5770	PTPN1	48967134	49190158	49126890	-106205	5770	+
106	chr20	48994342	48995342	48994842	5770	PTPN1	48967134	49190158	48909256	85585	284751	+
65	chr20	48993235	48994235	48993735	5770	PTPN1	48967134	49190158	48909256	84478	284751	+
538	chr20	49039410	49040410	49039910	5770	PTPN1	48967134	49190158	49126890	-86979	5770	+
193	chr20	48988803	48989803	48989303	5770	PTPN1	48967134	49190158	48909256	80046	284751	+
410	chr20	25272155	25273155	25272655	5834	PYGB	25215526	25300091	25228705	43949	5834	+
370	chr20	25289688	25290688	25290188	5834	PYGB	25215526	25300091	25228705	61482	5834	+
500	chr20	25235673	25236673	25236173	5834	PYGB	25215526	25300091	25228705	7467	5834	+
42	chr20	36687890	36688890	36688390	58490	RPRD1B	36678210	36728316	36694470	-6079	58490	+
47	chr20	18039087	18040087	18039587	58495	OVOL2	17994580	18078524	18038521	-1065	58495	-
487	chr20	30307240	30308240	30307740	598	BCL2L1	30267913	30310395	30310133	2392	598	-
108	chr20	30291881	30292881	30292381	598	BCL2L1	30267913	30310395	30310133	17751	598	-
337	chr20	58534710	58535710	58535210	60437	CDH26	58524519	58548720	58533470	1739	60437	+
12	chr20	58562827	58563827	58563327	60437	CDH26	58548721	58566610	58563958	-630	60437	+
220	chr20	58532348	58533348	58532848	60437	CDH26	58524519	58548720	58533470	-621	60437	+
16	chr20	43393904	43394904	43394404	60598	KCNK15	43359187	43406700	43374487	19916	60598	+
439	chr20	38286824	38287824	38287324	60625	DHX35	37572978	38454438	37853391	-433932	339568	-
179	chr20	38155864	38156864	38156364	60625	DHX35	37572978	38454438	37853391	-302972	339568	-
181	chr20	38091904	38092904	38092404	60625	DHX35	37572978	38454438	37853391	-239012	339568	-
383	chr20	37628499	37629499	37628999	60625	DHX35	37572978	38454438	37590980	38018	60625	+
67	chr20	38273649	38274649	38274149	60625	DHX35	37572978	38454438	37853391	-420757	339568	-
83	chr20	38152905	38153905	38153405	60625	DHX35	37572978	38454438	37853391	-300013	339568	-
543	chr20	37787503	37788503	37788003	60625	DHX35	37572978	38454438	37853391	65387	339568	-
325	chr20	37780475	37781475	37780975	60625	DHX35	37572978	38454438	37853391	72415	339568	-
237	chr20	37784987	37785987	37785487	60625	DHX35	37572978	38454438	37853391	67903	339568	-
483	chr20	37911249	37912249	37911749	60625	DHX35	37572978	38454438	37853391	-58357	339568	-
215	chr20	38251891	38252891	38252391	60625	DHX35	37572978	38454438	37853391	-398999	339568	-
118	chr20	17626524	17627524	17627024	6238	RRBP1	17610676	17628559	17617374	-9649	6238	-
405	chr20	17537969	17538969	17538469	631	BFSP1	17525810	17545102	17539605	1135	631	-
253	chr20	17495358	17496358	17495858	631	BFSP1	17478046	17525809	17512013	16154	631	-
528	chr20	43957875	43958875	43958375	6385	SDC4	43957118	43984382	43977064	18688	6385	-
132	chr20	43968723	43969723	43969223	6385	SDC4	43957118	43984382	43977064	7840	6385	-
74	chr20	43970446	43971446	43970946	6385	SDC4	43957118	43984382	43977064	6117	6385	-
472	chr20	43964962	43965962	43965462	6385	SDC4	43957118	43984382	43977064	11601	6385	-
407	chr20	35942136	35943136	35942636	63905	MANBAL	35921875	35949393	35918050	24585	63905	+
78	chr20	35907567	35908567	35908067	63905	MANBAL	35904145	35921874	35918050	-9982	63905	+
174	chr20	61583416	61584416	61583916	63910	SLC17A9	61576720	61611193	61583998	-81	63910	+
489	chr20	61586795	61587795	61587295	63910	SLC17A9	61576720	61611193	61584475	2819	63910	+
239	chr20	10056927	10057927	10057427	63926	ANKEF1	9917693	10107586	10015696	41730	63926	+
268	chr20	32261968	32262968	32262468	63941	NECAB3	32258285	32268237	32262264	-203	63941	-
425	chr20	3646065	3647065	3646565	64096	GFRA4	3547856	3647293	3644046	-2518	64096	-
180	chr20	23341367	23342367	23341867	64412	GZF1	23337096	23343909	23342818	-950	64412	+
107	chr20	23338071	23339071	23338571	64412	GZF1	23337096	23343909	23342818	-4246	64412	+
318	chr20	6687435	6688435	6687935	650	BMP2	6426469	7334919	6748744	-60808	650	+
443	chr20	6682070	6683070	6682570	650	BMP2	6426469	7334919	6748744	-66173	650	+
322	chr20	55562837	55563837	55563337	655	BMP7	55523033	55873269	55841707	278369	655	-
290	chr20	55529499	55530499	55529999	655	BMP7	55523033	55873269	55841707	311707	655	-
175	chr20	55645957	55646957	55646457	655	BMP7	55523033	55873269	55841707	195249	655	-
46	chr20	55624366	55625366	55624866	655	BMP7	55523033	55873269	55841707	216840	655	-
200	chr20	55644282	55645282	55644782	655	BMP7	55523033	55873269	55841707	196924	655	-
414	chr20	55650731	55651731	55651231	655	BMP7	55523033	55873269	55841707	190475	655	-
266	chr20	55567850	55568850	55568350	655	BMP7	55523033	55873269	55841707	273356	655	-
111	chr20	48598196	48599196	48598696	6615	SNAI1	48576221	48664618	48599512	-815	6615	+
296	chr20	10231450	10232450	10231950	6616	SNAP25	10107587	10306023	10200154	-31795	100131208	-
491	chr20	309025	310025	309525	6666	SOX12	292223	316804	306214	3310	6666	+
139	chr20	22902211	22903211	22902711	6754	SSTR4	22791080	23022418	23016056	-113344	6754	+
461	chr20	22808173	22809173	22808673	6754	SSTR4	22791080	23022418	23016056	-207382	6754	+
470	chr20	60449274	60450274	60449774	6874	TAF4	60407851	60669191	60528718	78943	100302168	-
450	chr20	60509749	60510749	60510249	6874	TAF4	60407851	60669191	60528718	18468	100302168	-
380	chr20	62696958	62697958	62697458	6919	TCEA2	62695788	62697697	62697828	-369	6919	+
326	chr20	601284	602284	601784	6939	TCF15	557697	612400	590910	-10873	6939	-
130	chr20	55203976	55204976	55204476	7022	TFAP2C	55156330	55523032	55204357	118	7022	+
101	chr20	55363098	55364098	55363598	7022	TFAP2C	55156330	55523032	55205937	157660	7022	+
280	chr20	55491161	55492161	55491661	7022	TFAP2C	55156330	55523032	55205937	285723	7022	+
225	chr20	55187702	55188702	55188202	7022	TFAP2C	55156330	55523032	55204357	-16154	7022	+
319	chr20	55339973	55340973	55340473	7022	TFAP2C	55156330	55523032	55205937	134535	7022	+
115	chr20	55493898	55494898	55494398	7022	TFAP2C	55156330	55523032	55205937	288460	7022	+
52	chr20	55181307	55182307	55181807	7022	TFAP2C	55156330	55523032	55204357	-22549	7022	+
69	chr20	55464884	55465884	55465384	7022	TFAP2C	55156330	55523032	55205937	259446	7022	+
24	chr20	55309987	55310987	55310487	7022	TFAP2C	55156330	55523032	55205937	104549	7022	+
345	chr20	55404050	55405050	55404550	7022	TFAP2C	55156330	55523032	55205937	198612	7022	+
206	chr20	55507925	55508925	55508425	7022	TFAP2C	55156330	55523032	55205937	302487	7022	+
30	chr20	55333516	55334516	55334016	7022	TFAP2C	55156330	55523032	55205937	128078	7022	+
432	chr20	55243690	55244690	55244190	7022	TFAP2C	55156330	55523032	55205937	38252	7022	+
186	chr20	55378867	55379867	55379367	7022	TFAP2C	55156330	55523032	55205937	173429	7022	+
40	chr20	55511382	55512382	55511882	7022	TFAP2C	55156330	55523032	55205937	305944	7022	+
519	chr20	36763913	36764913	36764413	7052	TGM2	36728317	36777931	36762162	-2250	7052	-
79	chr20	36773088	36774088	36773588	7052	TGM2	36728317	36777931	36762162	-11425	7052	-
465	chr20	36767399	36768399	36767899	7052	TGM2	36728317	36777931	36762162	-5736	7052	-
49	chr20	36738108	36739108	36738608	7052	TGM2	36728317	36777931	36762162	23553	7052	-
122	chr20	2188056	2189056	2188556	7053	TGM3	2180014	2319083	2276612	-88055	7053	+
82	chr20	2225123	2226123	2225623	7053	TGM3	2180014	2319083	2276612	-50988	7053	+
194	chr20	44452289	44453289	44452789	7125	TNNC2	44448813	44459211	44455953	3163	7125	-
149	chr20	39576868	39577868	39577368	7150	TOP1	39487670	39661967	39657461	-80092	7150	+
163	chr20	62495099	62496099	62495599	7165	TPD52L2	62494578	62500820	62496580	-980	7165	+
54	chr20	48684609	48685609	48685109	7335	UBE2V1	48664619	48731101	48658166	-26942	100887755	-
23	chr20	48692896	48693896	48693396	7335	UBE2V1	48664619	48731101	48658166	-35229	100887755	-
21	chr20	61722281	61723281	61722781	768096	HAR1A	61685516	61733157	61732643	-9861	768096	+
113	chr20	61720340	61721340	61720840	768096	HAR1A	61685516	61733157	61732643	-11802	768096	+
250	chr20	61700793	61701793	61701293	768096	HAR1A	61685516	61733157	61732643	-31349	768096	+
360	chr20	61695762	61696762	61696262	768096	HAR1A	61685516	61733157	61669362	26899	100144597	+
256	chr20	61733313	61734313	61733813	768097	HAR1B	61733158	61790605	61733671	-141	768097	-
492	chr20	61745698	61746698	61746198	768097	HAR1B	61733158	61790605	61733671	-12526	768097	-
119	chr20	18205390	18206390	18205890	7692	ZNF133	18197432	18273874	18269120	-63229	7692	+
159	chr20	52131911	52132911	52132411	7764	ZNF217	51894293	52205254	52199707	67295	7764	-
22	chr20	51962449	51963449	51962949	7764	ZNF217	51894293	52205254	51801821	161127	128553	+
216	chr20	52224443	52225443	52224943	7764	ZNF217	52205255	52351525	52210801	-14141	7764	-
2	chr20	52278015	52279015	52278515	7764	ZNF217	52205255	52351525	52210801	-67713	7764	-
363	chr20	52044958	52045958	52045458	7764	ZNF217	51894293	52205254	52199707	154248	7764	-
96	chr20	52138449	52139449	52138949	7764	ZNF217	51894293	52205254	52199707	60757	7764	-
332	chr20	51947839	51948839	51948339	7764	ZNF217	51894293	52205254	51801821	146517	128553	+
537	chr20	42905896	42906896	42906396	78997	GDAP1L1	42857670	42907898	42875897	30498	78997	+
88	chr20	61863076	61864076	61863576	79444	BIRC7	61857408	61876040	61867275	-3698	79444	+
10	chr20	24630228	24631228	24630728	79953	SYNDIG1	24209626	24689850	24449834	180893	79953	+
112	chr20	24640261	24641261	24640761	79953	SYNDIG1	24209626	24689850	24449834	190926	79953	+
248	chr20	24659022	24660022	24659522	79953	SYNDIG1	24209626	24689850	24449834	209687	79953	+
434	chr20	24237813	24238813	24238313	79953	SYNDIG1	24209626	24689850	24180402	57910	400839	+
303	chr20	24387096	24388096	24387596	79953	SYNDIG1	24209626	24689850	24449834	-62237	79953	+
321	chr20	24449880	24450880	24450380	79953	SYNDIG1	24209626	24689850	24449834	545	79953	+
229	chr20	24296899	24297899	24297399	79953	SYNDIG1	24209626	24689850	24180402	116996	400839	+
131	chr20	35402330	35403330	35402830	79980	DSN1	35402193	35423470	35402230	-599	79980	-
198	chr20	62543749	62544749	62544249	80331	DNAJC5	62538664	62558068	62550777	-6527	100126329	+
91	chr20	3652805	3653805	3653305	80332	ADAM33	3652468	3658566	3654394	1088	80332	-
165	chr20	45406591	45407591	45407091	81031	SLC2A10	45328278	45430770	45338278	68812	81031	+
277	chr20	45365384	45366384	45365884	81031	SLC2A10	45328278	45430770	45338278	27605	81031	+
507	chr20	45399754	45400754	45400254	81031	SLC2A10	45328278	45430770	45338278	61975	81031	+
348	chr20	45338867	45339867	45339367	81031	SLC2A10	45328278	45430770	45338278	1088	81031	+
226	chr20	30147312	30148312	30147812	81502	HM13	30135217	30164170	30135184	12627	100101490	+
86	chr20	60981260	60982260	60981760	81928	CABLES2	60972338	60992464	60982339	578	81928	-
272	chr20	10333880	10334880	10334380	8195	MKKS	10306024	10413718	10412573	78192	8195	-
64	chr20	809344	810344	809844	83541	FAM110A	781793	815533	814355	-4510	83541	+
258	chr20	33059620	33060620	33060120	83658	DYNLRB1	33027633	33105713	33054129	5990	693229	+
444	chr20	32978338	32979338	32978838	83737	ITCH	32925336	33027632	32951040	27797	83737	+
53	chr20	32937632	32938632	32938132	83737	ITCH	32925336	33027632	32951040	-12907	83737	+
411	chr20	32963704	32964704	32964204	83737	ITCH	32925336	33027632	32951040	13163	83737	+
