Geneset.Type	Geneset.ID	Description	P.value	FDR	Effect	Odds.Ratio	Status	N.Geneset.Genes	N.Geneset.Peak.Genes	Geneset.Avg.Gene.Length	Geneset.Peak.Genes
Gene Ontology Biological Process	GO:2000026	regulation of multicellular organismal development	0.284965824006373	0.653868800486814	0.0798908540220038	1.08316883770079	enriched	977	484	234434.267144319	2625, 7227, 3280, 5321, 10370, 5583, 9314, 463, 595, 27086, 6256, 7022, 861, 57689, 80139, 91584, 868, 3169, 6662, 8626, 1601, 2309, 7050, 4488, 6091, 9935, 57496, 130497, 1826, 2043, 4088, 6926, 8829, 10409, 2099, 2263, 2290, 6469, 144165, 388, 639, 2627, 4781, 5979, 6850, 8313, 8428, 9423, 25805, 153, 577, 604, 655, 1906, 2736, 4092, 4146, 4602, 5083, 5618, 6387, 6660, 7057, 9759, 23213, 26037, 28996, 54880, 56172, 79953, 91461, 367, 694, 2066, 2697, 4254, 4897, 5154, 5578, 7074, 10507, 23493, 64131, 150094, 153090, 596, 653, 659, 999, 1000, 1002, 1848, 2321, 2693, 2932, 3400, 3572, 3624, 3670, 4300, 4915, 5027, 5468, 5747, 6422, 7042, 7058, 7516, 7518, 8324, 9308, 9607, 9745, 10468, 22943, 23043, 23236, 23303, 152, 652, 857, 2011, 2042, 2248, 3479, 3486, 3707, 3728, 3909, 4681, 4916, 5029, 5613, 5629, 5789, 5818, 6498, 6658, 7422, 7852, 8456, 9365, 10252, 10371, 10498, 10611, 10818, 23189, 51176, 53335, 55553, 57118, 63976, 84433, 133522, 182, 183, 207, 356, 360, 658, 816, 869, 947, 960, 1435, 1746, 1831, 2255, 2626, 2683, 3170, 3398, 3688, 3911, 3976, 4009, 4256, 4318, 4609, 4803, 4825, 4908, 5740, 5800, 5914, 6092, 6299, 6695, 6899, 7048, 7128, 8600, 8646, 8767, 8817, 9315, 9840, 9896, 10626, 22846, 23405, 23413, 23576, 23654, 51341, 54361, 54997, 55796, 59277, 79191, 80381, 81501, 84293, 84504, 118738, 221662, 283149, 27, 101, 186, 306, 351, 429, 576, 649, 650, 657, 825, 1116, 1123, 1512, 1902, 1942, 1950, 1969, 2185, 2246, 2288, 2306, 2621, 3249, 3491, 3559, 3569, 3623, 3643, 3659, 3662, 3725, 4040, 4054, 4067, 4070, 4099, 4131, 4208, 4664, 4683, 4851, 4982, 4988, 5015, 5076, 5108, 5364, 5376, 5584, 5599, 5728, 5743, 5792, 6495, 6497, 6657, 6664, 6792, 6929, 7020, 7143, 7474, 7483, 7704, 8091, 8546, 9734, 9817, 9856, 10505, 11069, 11075, 22985, 23129, 23554, 27185, 30812, 51129, 51378, 54440, 54961, 55294, 55755, 57669, 64783, 79365, 84894, 85464, 85477, 116039, 161882, 92, 324, 335, 358, 466, 648, 663, 718, 727, 745, 760, 914, 916, 939, 940, 989, 1021, 1063, 1136, 1232, 1268, 1270, 1482, 1499, 1627, 1630, 1636, 1745, 1755, 1760, 1813, 1877, 1893, 2041, 2047, 2049, 2113, 2118, 2152, 2202, 2254, 2258, 2302, 2487, 2516, 2661, 2670, 2734, 2915, 2969, 3082, 3091, 3146, 3162, 3172, 3397, 3456, 3458, 3558, 3586, 3910, 3952, 3975, 3981, 3984, 4487, 4665, 4734, 4760, 4778, 4780, 4792, 4824, 4855, 4881, 5020, 5021, 5048, 5064, 5155, 5167, 5176, 5371, 5447, 5460, 5515, 5587, 5607, 5744, 5911, 5950, 6405, 6585, 6615, 6616, 6663, 6772, 6778, 6794, 6910, 6934, 7038, 7060, 7077, 7161, 7423, 7424, 7471, 7472, 7481, 7482, 7520, 7538, 7849, 8408, 8563, 8648, 8861, 8943, 9043, 9139, 9353, 9475, 9646, 9655, 10014, 10096, 10272, 10411, 10563, 10766, 11344, 22806, 22899, 25791, 25836, 26281, 27020, 27231, 27330, 27339, 28514, 29882, 50604, 50674, 51057, 51621, 51654, 54206, 54434, 55589, 55704, 55897, 57142, 57158, 57216, 57822, 58495, 60485, 79625, 79727, 81618, 84162, 84376, 85458, 90167, 92140, 93649, 124925, 126731, 151449, 154796, 259266, 392255
Gene Ontology Biological Process	GO:0018195	peptidyl-arginine modification	0.285210587252794	0.654059219661398	0.636703010815836	1.89023849854346	enriched	13	7	104890.076923077	56341, 10498, 29943, 51702, 54496, 3275, 23569
Transcription Factors	87	TAXCREB_02	0.285875461261804	0.759994903608598	0.150480031009895	1.16239209307517	enriched	268	116	172141.77238806	861, 57689, 6508, 10049, 144100, 390, 5867, 57535, 57556, 3099, 54498, 200734, 5297, 55690, 151516, 2104, 10913, 81848, 285489, 345757, 3909, 5314, 6484, 53335, 79047, 81846, 84913, 152485, 356, 2081, 2261, 10446, 23211, 55777, 80314, 115111, 118881, 132864, 152789, 399687, 161, 1007, 2768, 3005, 3107, 3768, 4208, 4337, 5577, 6656, 7704, 8462, 9108, 10916, 10949, 23462, 30011, 54440, 57692, 57731, 64121, 84678, 84902, 91107, 134549, 140886, 266727, 269, 326, 409, 3766, 5155, 6199, 6530, 6866, 7005, 8493, 8812, 8861, 9024, 9205, 9338, 9572, 9610, 9848, 10014, 10078, 10163, 10411, 10713, 22837, 50944, 51195, 51390, 51585, 55028, 55229, 55503, 55704, 57453, 57597, 64101, 64132, 79148, 83719, 84859, 85458, 93643, 114794, 142891, 159296, 201294, 254173, 255426, 285016, 333926
Panther Pathway	P04398	p53 pathway feedback loops 2	0.286041598020662	0.564352342040766	0.365255527039819	1.44088214546205	enriched	43	24	182145.953488372	5295, 207, 3845, 4194, 4609, 5603, 208, 5170, 5287, 5288, 5728, 7179, 898, 1499, 3265, 5291, 5296, 5515, 6477, 6772, 7161, 8493, 10000, 23533
Gene Ontology Biological Process	GO:0019059	initiation of viral infection	0.286364185741956	0.655446259329895	0.470459907187734	1.60073021128418	enriched	25	13	167806.88	222537, 7518, 5818, 7852, 11059, 83737, 2621, 3456, 3685, 3981, 7520, 11060, 51193
Gene Ontology Biological Process	GO:0032370	positive regulation of lipid transport	0.286606089183073	0.655446259329895	0.475855966109912	1.6093911923895	enriched	23	12	103378.956521739	8399, 5025, 5029, 8600, 5727, 19, 4792, 5020, 8529, 8792, 9619, 10062
Gene Ontology Biological Process	GO:0035411	catenin import into nucleus	0.28662601694169	0.655446259329895	0.5453851614914	1.72527276305178	enriched	21	14	227200.428571429	4088, 2776, 8313, 25805, 153090, 8321, 8324, 23189, 183, 1950, 8312, 1956, 5460, 51366
Reactome	1222352	Latent infection of Homo sapiens with Mycobacterium tuberculosis	0.286814794621906	0.760329785742978	0.434456959230768	1.54412430878175	enriched	30	12	74300.2666666667	245972, 50617, 4688, 9550, 90423, 528, 4057, 9296, 10312, 51382, 245973, 653361
Gene Ontology Biological Process	GO:0030431	sleep	0.287129775530287	0.655856317779068	0.456672197273172	1.57881126077845	enriched	26	14	141404.538461538	2353, 134, 1812, 2030, 2691, 3569, 5729, 1813, 3356, 5020, 5021, 5730, 6616, 117194
Gene Ontology Biological Process	GO:0097190	apoptotic signaling pathway	0.287540035683491	0.655971961576682	0.26193204551889	1.29943823677792	enriched	82	36	108269.475609756	4088, 6478, 4976, 5979, 8743, 79094, 5366, 10771, 153090, 596, 857, 3479, 207, 219699, 598, 3725, 5062, 10059, 551, 578, 638, 835, 836, 840, 885, 5071, 5371, 5519, 6477, 7161, 7186, 8772, 9131, 10018, 54431, 57630
Gene Ontology Biological Process	GO:0048747	muscle fiber development	0.288177100239512	0.655971961576682	0.27784830393537	1.32028589984213	enriched	76	42	250528.934210526	463, 6662, 6926, 23024, 9759, 694, 858, 1525, 150094, 596, 23236, 285489, 652, 3486, 5530, 7422, 51176, 1827, 4656, 9254, 55796, 92737, 221662, 351, 783, 825, 4208, 4851, 6497, 9734, 30812, 79365, 1103, 1482, 1760, 3146, 3913, 9456, 10014, 10369, 27231, 93649
Gene Ontology Biological Process	GO:0048599	oocyte development	0.288315065431381	0.655971961576682	0.456538209055015	1.57859973284226	enriched	28	14	138170.285714286	2309, 3625, 596, 2069, 3728, 8654, 54361, 2185, 1499, 2661, 9319, 26271, 51087, 344018
Gene Ontology Biological Process	GO:0060760	positive regulation of response to cytokine stimulus	0.289562480801153	0.6581414133004	0.572692271614712	1.77303412086696	enriched	17	9	143873.470588235	1906, 8767, 2621, 7474, 10555, 3091, 7294, 8772, 84166
Gene Ontology Molecular Function	GO:0008200	ion channel inhibitor activity	0.290056022641534	0.783015786387217	0.595270646912407	1.81352170259553	enriched	18	10	247698.166666667	27012, 10242, 23327, 259, 3768, 6804, 7779, 3741, 4734, 8559
Gene Ontology Biological Process	GO:2000401	regulation of lymphocyte migration	0.290118062706877	0.6581414133004	0.526231340067825	1.69254166015374	enriched	19	10	106843.894736842	102, 101, 2185, 6278, 6375, 6793, 7474, 347, 4478, 10563
Gene Ontology Biological Process	GO:0030279	negative regulation of ossification	0.290218003400559	0.6581414133004	0.443846745295891	1.55869159049798	enriched	28	15	205160.25	6662, 54880, 596, 6422, 57154, 5029, 22856, 2185, 4054, 4208, 1893, 3091, 4778, 5167, 64096
Gene Ontology Cellular Component	GO:0005578	proteinaceous extracellular matrix	0.290247540236709	0.674996159615607	0.128532893398037	1.13715882569392	enriched	340	172	204888.732352941	10082, 79875, 341640, 1634, 9423, 23768, 3912, 4052, 4146, 7837, 10418, 81029, 81578, 83872, 667, 1289, 1290, 1301, 2192, 2335, 6422, 7058, 9806, 80781, 652, 1303, 2219, 3909, 4153, 4325, 4326, 7422, 7450, 51435, 56999, 64093, 81621, 114904, 151887, 170691, 171019, 256691, 1293, 1305, 1462, 3688, 3911, 4147, 4256, 4318, 5265, 6695, 7033, 7078, 8532, 9508, 11095, 54361, 59277, 60495, 64094, 81035, 91522, 338872, 340267, 302, 1116, 1280, 1288, 1306, 2246, 2331, 3915, 3918, 3958, 3959, 4053, 4586, 4982, 5212, 6507, 6975, 7045, 7143, 7373, 7474, 7483, 8404, 8685, 10584, 51129, 57094, 57188, 79812, 81792, 84034, 114897, 148113, 158326, 169044, 170690, 304, 712, 1292, 1295, 1311, 1490, 1755, 1834, 1893, 2006, 2202, 2220, 2254, 2817, 3339, 3617, 3910, 3913, 3914, 4015, 4060, 4148, 4312, 4320, 4322, 4327, 6441, 7060, 7077, 7148, 7471, 7472, 7481, 7482, 7980, 8425, 8483, 9719, 10491, 10631, 10752, 10882, 22795, 22798, 25890, 25975, 26254, 27283, 50859, 51384, 54507, 55214, 55914, 60484, 64386, 64856, 79148, 79883, 81577, 85301, 89932, 126638, 129080, 136227, 147372, 150356, 170692, 255743, 339366, 401138, 653509
Gene Ontology Biological Process	GO:0021879	forebrain neuron differentiation	0.290555986356614	0.6581414133004	0.501857132126657	1.65178600887086	enriched	24	15	252517.916666667	3280, 7022, 2263, 2776, 64919, 5629, 51176, 1746, 429, 5456, 7020, 8312, 1745, 4967, 26468
Gene Ontology Biological Process	GO:0031269	pseudopodium assembly	0.290629624861868	0.6581414133004	0.640268442480275	1.8969900436736	enriched	12	6	76615.4166666667	1236, 11135, 324, 998, 10324, 23580
Gene Ontology Biological Process	GO:0032288	myelin assembly	0.290880690066004	0.6581414133004	0.776903760226192	2.17472835008154	enriched	11	7	236656.818181818	928, 23114, 3170, 23405, 5376, 7368, 2817
Gene Ontology Biological Process	GO:0050709	negative regulation of protein secretion	0.291060313376481	0.6581414133004	0.408292638451074	1.50424729736572	enriched	35	16	126684.514285714	301, 947, 26297, 2621, 3569, 4988, 335, 1813, 1815, 2615, 3586, 3630, 5734, 10062, 90865, 91662
Gene Ontology Biological Process	GO:0070498	interleukin-1-mediated signaling pathway	0.291420495703382	0.658587514884725	0.63595967819731	1.88883394470072	enriched	13	8	220395.230769231	7444, 23236, 8986, 3554, 79155, 3654, 5595, 9252
Gene Ontology Molecular Function	GO:0004659	prenyltransferase activity	0.291451888092578	0.783015786387217	0.602656725031332	1.8269661051444	enriched	14	7	85531.7142857143	27235, 1121, 1122, 1352, 2222, 2339, 29914
Gene Ontology Biological Process	GO:0000041	transition metal ion transport	0.292522412452612	0.660076958373346	0.25076583998851	1.28500915134169	enriched	89	38	122576.348314607	57113, 57181, 245972, 540, 201266, 7037, 64116, 1318, 2495, 30061, 50617, 55532, 1356, 1785, 2288, 4241, 6947, 7779, 9550, 25800, 55240, 55334, 64924, 90423, 528, 4057, 4891, 7018, 9296, 10312, 10463, 27032, 51382, 91252, 94081, 245973, 286133, 341208
Gene Ontology Biological Process	GO:0035094	response to nicotine	0.29260527330528	0.660076958373346	0.459467905607083	1.58323133231437	enriched	28	14	140107.678571429	3775, 1906, 596, 7054, 18, 4318, 4803, 4825, 6869, 551, 1136, 1268, 1813, 3162
Gene Ontology Biological Process	GO:0008361	regulation of cell size	0.292732620916005	0.660076958373346	0.292410230993449	1.33965247189443	enriched	69	38	264960.47826087	91584, 1826, 8829, 9423, 1906, 6387, 4897, 10507, 1002, 1385, 4916, 10371, 53335, 2055, 4803, 4131, 5728, 6792, 7143, 7474, 10505, 57521, 64798, 114908, 491, 1630, 2258, 3984, 5048, 5916, 6405, 6585, 7161, 8408, 11344, 29882, 57142, 154796
Gene Ontology Cellular Component	GO:0045335	phagocytic vesicle	0.292833572888189	0.674996159615607	0.337330439754413	1.40120200009283	enriched	48	21	94311.625	6850, 3693, 80223, 311, 10952, 29927, 101, 306, 948, 3107, 4688, 19, 1755, 3134, 3685, 3920, 7879, 10333, 23480, 55176, 653361
Gene Ontology Biological Process	GO:2000021	regulation of ion homeostasis	0.293094107648955	0.660128306098401	0.218884299452307	1.24468725735875	enriched	115	57	182429.773913043	1236, 1906, 4092, 288, 5581, 596, 1000, 5025, 5027, 857, 4842, 6546, 134, 183, 185, 290, 845, 1812, 2729, 23405, 25998, 287, 552, 825, 2185, 2829, 4067, 5788, 6375, 6869, 10523, 65268, 219931, 444, 551, 578, 623, 745, 760, 885, 1499, 1813, 2730, 3356, 3358, 3458, 3827, 4881, 5020, 5336, 5371, 6863, 7038, 7222, 8943, 10699, 22953
Gene Ontology Biological Process	GO:0006779	porphyrin-containing compound biosynthetic process	0.293174749583834	0.660128306098401	0.461983968369868	1.58721985729994	enriched	25	10	71104.68	2235, 4779, 8803, 1352, 1371, 4891, 6927, 7389, 51629, 55316
Gene Ontology Biological Process	GO:0009950	dorsal/ventral axis specification	0.293245223287838	0.660128306098401	0.511381877630148	1.66759401433671	enriched	21	14	206285.857142857	8313, 81029, 6422, 4041, 657, 4040, 4188, 7474, 8312, 80319, 1499, 7472, 7482, 91355
Gene Ontology Biological Process	GO:0021953	central nervous system neuron differentiation	0.293467606876394	0.660261288036316	0.237867888605862	1.26854159295586	enriched	103	63	338183.961165049	3280, 7022, 91584, 2043, 2263, 2290, 6469, 2776, 4781, 4929, 2736, 2128, 3400, 3670, 4915, 5747, 64919, 5629, 51176, 1746, 1812, 2055, 4009, 4825, 6695, 23405, 84504, 89884, 429, 5456, 5728, 6095, 7020, 8312, 8543, 23287, 84894, 161357, 266727, 401, 491, 1630, 1641, 1745, 1813, 2047, 2049, 3110, 3198, 3226, 3952, 3975, 4133, 4967, 5048, 6659, 7471, 7832, 8408, 8861, 9353, 26468, 151449
Gene Ontology Molecular Function	GO:0004180	carboxypeptidase activity	0.293581611875452	0.784088735716591	0.356296428687954	1.4280307948244	enriched	42	22	238922.69047619	10404, 57451, 123624, 1363, 1368, 8532, 54504, 84735, 1362, 23287, 23420, 51200, 57094, 148113, 283820, 408050, 1361, 1369, 1636, 5184, 59342, 130749
Transcription Factors	184	FOXO4_02	0.293624375385552	0.769168200738241	0.147820044640585	1.15930425457663	enriched	259	147	307885.976833977	3480, 165679, 463, 27086, 2122, 9722, 23705, 2290, 57507, 58155, 1612, 4602, 10769, 57181, 2650, 7074, 9249, 9555, 54491, 83872, 776, 1290, 5256, 7113, 23266, 23314, 389072, 3831, 4330, 9779, 9957, 10768, 26034, 26207, 55553, 55614, 79047, 90249, 165082, 256691, 182, 185, 605, 1462, 3398, 3737, 4430, 5279, 5308, 5586, 6249, 10188, 10565, 23348, 27164, 27244, 55857, 56259, 351, 1804, 1879, 1942, 3643, 3662, 4601, 4613, 4926, 5168, 5325, 5906, 5926, 10144, 10521, 10904, 23338, 23362, 27235, 27327, 27328, 51773, 79983, 80319, 90355, 91768, 127733, 134829, 139411, 161003, 169792, 256714, 257364, 284018, 359, 1106, 1198, 4311, 4837, 5328, 6035, 6097, 7323, 7403, 7482, 7799, 8675, 8874, 9435, 9572, 9603, 9648, 9715, 9748, 9990, 10318, 10625, 10735, 23239, 23351, 23607, 26065, 26959, 30833, 51317, 51655, 54621, 55182, 55219, 55281, 55591, 55893, 56853, 57597, 57653, 64881, 79776, 79873, 80034, 80206, 85458, 124402, 150771, 153020, 202559, 220972, 221395, 253260, 613212
Biocarta Pathway	BC_67	Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)	0.294492080465605	0.901829522596545	0.453451988913335	1.57373533671078	enriched	29	18	203657.310344828	3480, 5295, 801, 3479, 4773, 5530, 207, 4205, 805, 3643, 4208, 57172, 551, 3630, 4209, 4772, 10014, 23523
Gene Ontology Biological Process	GO:0032633	interleukin-4 production	0.294844010553457	0.661884694429553	0.461695280663842	1.58676171257393	enriched	25	15	218374.88	2625, 9308, 23308, 51176, 5914, 3662, 4851, 4853, 7356, 54440, 161882, 916, 5588, 7294, 90865
Gene Ontology Cellular Component	GO:0031965	nuclear membrane	0.295007814783243	0.674996159615607	0.176916766647094	1.19353174734362	enriched	171	80	145036.590643275	4088, 23254, 144165, 2776, 23200, 26509, 28996, 55151, 51649, 253782, 596, 23236, 166336, 489, 7112, 9472, 23224, 51514, 64083, 64215, 2081, 2692, 23345, 80314, 161176, 598, 1104, 3249, 3930, 5108, 5664, 9805, 10128, 23175, 23223, 23560, 83903, 84823, 129787, 375775, 25, 147, 241, 358, 822, 1717, 1760, 1956, 2643, 4001, 4646, 4750, 5048, 5058, 5371, 5730, 8658, 9123, 9284, 10280, 10390, 23225, 23592, 26092, 26173, 29956, 51246, 51530, 54881, 55219, 55914, 79188, 79603, 89795, 92140, 129401, 160851, 204219, 221496, 254173
Reactome	190926	PI-3K cascade	0.295205779276343	0.767408217916446	0.248571638622365	1.28219267359597	enriched	92	48	230925.413043478	79109, 5295, 2309, 8660, 2263, 3815, 27161, 685, 2066, 3667, 4254, 5154, 2932, 1385, 2069, 2248, 9365, 10718, 10818, 23035, 207, 2255, 2261, 4193, 8817, 208, 1950, 2246, 5170, 5728, 27327, 940, 1956, 2254, 2308, 2534, 5155, 5291, 5296, 5781, 6199, 9542, 9965, 10000, 23239, 26281, 152831, 253260
Gene Ontology Biological Process	GO:0034754	cellular hormone metabolic process	0.295264606118247	0.662461044692603	0.230822052406137	1.25963507047472	enriched	100	47	124325.44	949, 2099, 6469, 10202, 1889, 9249, 653, 476, 6718, 8644, 64577, 220, 866, 1545, 1646, 6817, 7363, 8879, 8912, 27122, 54361, 79644, 650, 1109, 1382, 1543, 1586, 3283, 3291, 3295, 10170, 25976, 53630, 56603, 335, 438, 1588, 1592, 3284, 3293, 3294, 5950, 10720, 51170, 51478, 59342, 157506
Gene Ontology Cellular Component	GO:0005795	Golgi stack	0.295297560000207	0.674996159615607	0.22648256798125	1.25418074674105	enriched	113	52	162260.769911504	6482, 2530, 23213, 53947, 55512, 27314, 6483, 8853, 10040, 10690, 23268, 80146, 259230, 283358, 5337, 6484, 22856, 55959, 64083, 83548, 2683, 23413, 84620, 337876, 2590, 3382, 6487, 57531, 124583, 2523, 2526, 2527, 2589, 2591, 2734, 5874, 9331, 9334, 11285, 22796, 23423, 51617, 53349, 55204, 55454, 55790, 57574, 63941, 80124, 81555, 84750, 126792
Reactome	381070	IRE1alpha activates chaperones	0.295629678254289	0.767408217916446	0.3650770673588	1.44062502903713	enriched	44	16	77284.0681818182	10954, 2081, 4189, 9695, 55062, 3068, 4000, 6745, 6818, 7466, 10130, 118, 3309, 22872, 27230, 58477
Gene Ontology Biological Process	GO:0032350	regulation of hormone metabolic process	0.296215890321387	0.663858561291224	0.505628995604912	1.65802808492048	enriched	22	14	246557.454545455	2625, 3480, 653, 476, 8644, 27122, 54361, 650, 1586, 3249, 3091, 5447, 6934, 7849
Gene Ontology Biological Process	GO:0031058	positive regulation of histone modification	0.296405745592826	0.663916027386035	0.417774951622585	1.51857888223037	enriched	30	15	148250.433333333	3720, 4602, 408, 8986, 10891, 1487, 23175, 1786, 4582, 5371, 5595, 9252, 9611, 9646, 25836
Gene Ontology Biological Process	GO:0070374	positive regulation of ERK1 and ERK2 cascade	0.297104098837246	0.664743703153837	0.260529205992912	1.29761661148052	enriched	81	42	229399.543209877	2099, 2263, 1236, 408, 2066, 5154, 5578, 10253, 284, 960, 2255, 2261, 2852, 5345, 8600, 8767, 8817, 1116, 2185, 2621, 3569, 4988, 6278, 55294, 409, 673, 1490, 1630, 1813, 3265, 5028, 5155, 7032, 7423, 8792, 9965, 23779, 26281, 26291, 64127, 255743, 388325
Reactome	189445	Metabolism of porphyrins	0.297424720007337	0.770288906194116	0.577578551673519	1.7817188628967	enriched	15	6	51953.4666666667	644, 2235, 1352, 1371, 3162, 7389
Gene Ontology Biological Process	GO:0045616	regulation of keratinocyte differentiation	0.297727189661502	0.665341628384302	0.553718415856203	1.73970997075002	enriched	19	10	245262.684210526	5583, 8626, 4488, 360, 10626, 4851, 9475, 50604, 54206, 58495
Gene Ontology Molecular Function	GO:0008083	growth factor activity	0.298000223430352	0.784111158538864	0.191964689652424	1.21162773321316	enriched	156	74	195500.307692308	3625, 655, 2257, 6387, 685, 4254, 5154, 653, 3624, 7042, 22943, 652, 2069, 2248, 3479, 3592, 5228, 7422, 8838, 10718, 182, 183, 1435, 2255, 3976, 4693, 4803, 4908, 7039, 8817, 29948, 346389, 649, 650, 651, 1950, 2246, 3068, 3569, 3623, 7031, 9135, 9518, 10637, 29937, 50810, 1270, 1440, 1490, 2202, 2254, 2258, 2661, 2764, 3082, 3558, 3586, 3714, 3952, 5155, 6320, 7060, 7423, 7424, 7425, 7873, 9542, 9965, 11082, 11162, 26281, 26291, 151449, 392255
Gene Ontology Biological Process	GO:0050884	neuromuscular process controlling posture	0.298140197032433	0.665341628384302	0.726447645580949	2.06772226336906	enriched	10	6	127818.7	2055, 2548, 2643, 2741, 3073, 6939
Reactome	2979096	NOTCH2 Activation and Transmission of Signal to the Nucleus	0.298316890074532	0.770823412514424	0.559829704716094	1.75037439440937	enriched	19	9	141594.842105263	102, 182, 9148, 54492, 4853, 5664, 1272, 3714, 28514
Biocarta Pathway	BC_235	Reversal of Insulin Resistance by Leptin	0.298337577056732	0.901829522596545	0.769110861027903	2.15784677490625	enriched	10	7	156369.5	51422, 1374, 5564, 31, 5565, 3952, 5563
Gene Ontology Biological Process	GO:0021515	cell differentiation in spinal cord	0.298446523027539	0.665341628384302	0.405152810527797	1.49953162676917	enriched	34	21	264030.323529412	6469, 2736, 2128, 3670, 2055, 4825, 23405, 84504, 89884, 429, 4851, 8543, 161357, 266727, 401, 3110, 3226, 3975, 6659, 7471, 151449
Gene Ontology Biological Process	GO:0007159	leukocyte cell-cell adhesion	0.298726356101962	0.665341628384302	0.381830348733867	1.46496353113191	enriched	37	18	169457.594594595	6850, 655, 3037, 10507, 960, 3688, 3689, 7430, 337, 3683, 6793, 3676, 3952, 4478, 4973, 10318, 30835, 50512
Biocarta Pathway	BC_214	PTEN dependent cell cycle arrest and apoptosis	0.298811078392564	0.901829522596545	0.58445622387035	1.79401517772354	enriched	18	11	187569.333333333	5295, 2309, 5747, 9564, 207, 356, 3688, 5170, 5728, 6654, 5595
Gene Ontology Biological Process	GO:0060736	prostate gland growth	0.298848172121969	0.665341628384302	0.82716463659184	2.28682555784076	enriched	12	10	469047.5	6662, 2099, 2263, 6469, 5618, 367, 3479, 5660, 5728, 1588
Gene Ontology Biological Process	GO:0045773	positive regulation of axon extension	0.298866649721507	0.665341628384302	0.522837120894255	1.68680654142981	enriched	22	12	216572.363636364	1826, 9423, 6387, 1002, 4916, 4803, 4131, 6792, 3984, 5048, 11344, 29882
KEGG Pathway	path:hsa00052	Galactose metabolism	0.298923471742285	0.707578344503889	0.371021176387051	1.44921376217325	enriched	39	16	77633.5641025641	3099, 7358, 3098, 2645, 2683, 226, 2597, 7360, 57665, 2538, 2548, 2584, 2585, 2717, 5214, 8972
Gene Ontology Biological Process	GO:0048715	negative regulation of oligodendrocyte differentiation	0.299017001922898	0.665341628384302	0.775765367978932	2.1722540648087	enriched	11	8	274752.818181818	3280, 3400, 1746, 3398, 4851, 84894, 1499, 1745
Biocarta Pathway	BC_27	Aspirin Blocks Signaling Pathway Involved in Platelet Activation	0.299159453340955	0.901829522596545	0.533655834092011	1.70515469033979	enriched	22	15	306185.363636364	5321, 3672, 6850, 5578, 5747, 23236, 3688, 2782, 2792, 5742, 3265, 5595, 5604, 5894, 6916
Gene Ontology Biological Process	GO:0043001	Golgi to plasma membrane protein transport	0.29952668390356	0.666109121574308	0.613125226535132	1.84619216097984	enriched	16	9	200271.6875	91461, 288, 2181, 6711, 23499, 163882, 1445, 3875, 63971
Gene Ontology Cellular Component	GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane	0.299888227453049	0.679231021178643	0.450301992883974	1.56878587613204	enriched	26	12	88227.0384615385	9780, 81671, 2055, 10960, 81501, 10972, 23423, 24141, 57222, 65258, 79748, 203547
Gene Ontology Biological Process	GO:0046660	female sex differentiation	0.300863247978294	0.668042963316713	0.233461046003931	1.26296362945242	enriched	102	57	257916.990196078	5321, 8204, 8626, 2309, 3625, 6926, 2099, 5241, 3815, 84159, 196, 1907, 2296, 4254, 117154, 596, 3624, 3955, 6422, 10468, 79956, 2069, 7422, 83943, 156, 183, 658, 2255, 6092, 6586, 8879, 54361, 598, 2100, 2492, 3623, 6874, 7474, 23205, 25976, 55636, 344758, 578, 726, 835, 898, 1103, 2516, 2661, 3952, 3975, 4327, 5950, 7425, 8322, 9353, 23626
